,文件名称,采样频率,采样点,音频时长,音频文件大小
1038,M022_015.wav,16000,82002,5.125125,160.16015625
1039,M022_021.wav,16000,96519,6.0324375,188.513671875
1040,M022_009.wav,16000,94961,5.9350625,185.470703125
1041,M022_014.wav,16000,91542,5.721375,178.79296875
1042,M022_028.wav,16000,102630,6.414375,200.44921875
1043,M022_022.wav,16000,90274,5.642125,176.31640625
1044,M022_010.wav,16000,112551,7.0344375,219.826171875
1045,M022_008.wav,16000,92860,5.80375,181.3671875
1046,M022_019.wav,16000,135077,8.4423125,263.822265625
1047,M022_004.wav,16000,208517,13.0323125,407.259765625
1048,M022_025.wav,16000,117269,7.3293125,229.041015625
1049,M022_016.wav,16000,97040,6.065,189.53125
1050,M022_020.wav,16000,116517,7.2823125,227.572265625
1051,M022_006.wav,16000,135326,8.457875,264.30859375
1052,M022_007.wav,16000,105582,6.598875,206.21484375
1053,F048_014.wav,16000,172800,10.8,337.5
1054,F048_013.wav,16000,164800,10.3,321.875
1055,F048_007.wav,16000,257263,16.0789375,502.466796875
1056,F048_019.wav,16000,437333,27.3333125,854.166015625
1057,F048_009.wav,16000,131176,8.1985,256.203125
1058,F048_018.wav,16000,320800,20.05,626.5625
1059,F048_006.wav,16000,256800,16.05,501.5625
1060,F048_002.wav,16000,385332,24.08325,752.6015625
1061,F048_017.wav,16000,185048,11.5655,361.421875
1062,F048_011.wav,16000,171368,10.7105,334.703125
1063,F048_003.wav,16000,680000,42.5,1328.125
1064,F048_010.wav,16000,147319,9.2074375,287.732421875
1065,F048_008.wav,16000,116800,7.3,228.125
1066,F048_005.wav,16000,220135,13.7584375,429.951171875
1067,F048_015.wav,16000,149600,9.35,292.1875
1068,F048_016.wav,16000,523621,32.7263125,1022.697265625
1069,F048_012.wav,16000,195998,12.249875,382.80859375
1070,F048_001.wav,16000,77821,4.8638125,151.994140625
1071,F048_020.wav,16000,337810,21.113125,659.78515625
1072,F048_004.wav,16000,561600,35.1,1096.875
1073,F048_021.wav,16000,356800,22.3,696.875
1074,M014_007.wav,16000,113504,7.094,221.6875
1075,M014_005.wav,16000,149685,9.3553125,292.353515625
1076,M014_018.wav,16000,185103,11.5689375,361.529296875
1077,M014_006.wav,16000,53231,3.3269375,103.966796875
1078,M014_001.wav,16000,217652,13.60325,425.1015625
1079,M014_011.wav,16000,167726,10.482875,327.58984375
1080,M014_009.wav,16000,160339,10.0211875,313.162109375
1081,M014_017.wav,16000,121046,7.565375,236.41796875
1082,M014_008.wav,16000,112168,7.0105,219.078125
1083,M014_014.wav,16000,122004,7.62525,238.2890625
1084,M014_020.wav,16000,102761,6.4225625,200.705078125
1085,M014_013.wav,16000,190179,11.8861875,371.443359375
1086,M014_015.wav,16000,185189,11.5743125,361.697265625
1087,M014_003.wav,16000,244284,15.26775,477.1171875
1088,M014_010.wav,16000,58072,3.6295,113.421875
1089,M014_004.wav,16000,197269,12.3293125,385.291015625
1090,M014_021.wav,16000,107210,6.700625,209.39453125
1091,M014_012.wav,16000,183988,11.49925,359.3515625
1092,M014_019.wav,16000,95510,5.969375,186.54296875
1093,M014_002.wav,16000,73221,4.5763125,143.009765625
1094,M014_016.wav,16000,144793,9.0495625,282.798828125
1095,M014_022.wav,16000,131846,8.240375,257.51171875
1096,M007_012.wav,16000,223416,13.9635,436.359375
1097,M007_009.wav,16000,547825,34.2390625,1069.970703125
1098,M007_008.wav,16000,531107,33.1941875,1037.318359375
1099,M007_004.wav,16000,142256,8.891,277.84375
1100,M007_007.wav,16000,203250,12.703125,396.97265625
1101,M007_005.wav,16000,302164,18.88525,590.1640625
1102,M007_016.wav,16000,359050,22.440625,701.26953125
1103,M007_010.wav,16000,451576,28.2235,881.984375
1104,M007_017.wav,16000,286636,17.91475,559.8359375
1105,M007_003.wav,16000,146775,9.1734375,286.669921875
1106,M007_013.wav,16000,312968,19.5605,611.265625
1107,M007_014.wav,16000,229541,14.3463125,448.322265625
1108,M007_011.wav,16000,372898,23.306125,728.31640625
1109,M007_006.wav,16000,259894,16.243375,507.60546875
1110,M007_015.wav,16000,413512,25.8445,807.640625
1111,M075_023.wav,16000,70389,4.3993125,137.478515625
1112,M075_022.wav,16000,80498,5.031125,157.22265625
1113,M075_024.wav,16000,53844,3.36525,105.1640625
1114,M082_011.wav,16000,68749,4.2968125,134.275390625
1115,M082_007.wav,16000,175023,10.9389375,341.841796875
1116,M082_001.wav,16000,105466,6.591625,205.98828125
1117,M082_006.wav,16000,104088,6.5055,203.296875
1118,M082_014.wav,16000,93741,5.8588125,183.087890625
1119,M082_005.wav,16000,72920,4.5575,142.421875
1120,M082_013.wav,16000,99396,6.21225,194.1328125
1121,M082_003.wav,16000,83606,5.225375,163.29296875
1122,M082_009.wav,16000,70490,4.405625,137.67578125
1123,M082_012.wav,16000,64134,4.008375,125.26171875
1124,M082_010.wav,16000,96241,6.0150625,187.970703125
1125,M082_004.wav,16000,83447,5.2154375,162.982421875
1126,M082_008.wav,16000,122062,7.628875,238.40234375
1127,M082_002.wav,16000,79617,4.9760625,155.501953125
1128,F074_005.wav,16000,112800,7.05,220.3125
1129,F074_012.wav,16000,207200,12.95,404.6875
1130,F074_006.wav,16000,262238,16.389875,512.18359375
1131,F074_019.wav,16000,252800,15.8,493.75
1132,F074_016.wav,16000,276000,17.25,539.0625
1133,F074_004.wav,16000,78505,4.9065625,153.330078125
1134,F074_008.wav,16000,250507,15.6566875,489.271484375
1135,F074_009.wav,16000,229600,14.35,448.4375
1136,F074_013.wav,16000,134400,8.4,262.5
1137,F074_022.wav,16000,172000,10.75,335.9375
1138,F074_002.wav,16000,252800,15.8,493.75
1139,F074_007.wav,16000,270400,16.9,528.125
1140,F074_021.wav,16000,207200,12.95,404.6875
1141,F074_017.wav,16000,255797,15.9873125,499.603515625
1142,F074_001.wav,16000,144800,9.05,282.8125
1143,F074_018.wav,16000,266400,16.65,520.3125
1144,F074_015.wav,16000,182400,11.4,356.25
1145,F074_014.wav,16000,156919,9.8074375,306.482421875
1146,F074_010.wav,16000,139200,8.7,271.875
1147,F074_003.wav,16000,140000,8.75,273.4375
1148,F074_011.wav,16000,82400,5.15,160.9375
1149,F074_020.wav,16000,150400,9.4,293.75
1150,F098_019.wav,16000,128109,8.0068125,250.212890625
1151,F098_016.wav,16000,131801,8.2375625,257.423828125
1152,F098_017.wav,16000,128250,8.015625,250.48828125
1153,F098_018.wav,16000,108002,6.750125,210.94140625
1154,F098_015.wav,16000,141167,8.8229375,275.716796875
1155,F008_016.wav,16000,158997,9.9373125,310.541015625
1156,F008_022.wav,16000,322633,20.1645625,630.142578125
1157,F008_006.wav,16000,144777,9.0485625,282.767578125
1158,F008_003.wav,16000,105239,6.5774375,205.544921875
1159,F008_004.wav,16000,296844,18.55275,579.7734375
1160,F008_017.wav,16000,139314,8.707125,272.09765625
1161,F008_002.wav,16000,112015,7.0009375,218.779296875
1162,F008_019.wav,16000,96083,6.0051875,187.662109375
1163,F008_013.wav,16000,316017,19.7510625,617.220703125
1164,F008_001.wav,16000,206151,12.8844375,402.638671875
1165,F008_015.wav,16000,305161,19.0725625,596.017578125
1166,F008_011.wav,16000,251748,15.73425,491.6953125
1167,F008_012.wav,16000,261720,16.3575,511.171875
1168,F008_005.wav,16000,201549,12.5968125,393.650390625
1169,F008_018.wav,16000,123120,7.695,240.46875
1170,F008_007.wav,16000,156278,9.767375,305.23046875
1171,F008_010.wav,16000,328447,20.5279375,641.498046875
1172,F008_014.wav,16000,126764,7.92275,247.5859375
1173,F008_008.wav,16000,206906,12.931625,404.11328125
1174,F008_021.wav,16000,389146,24.321625,760.05078125
1175,F008_009.wav,16000,225227,14.0766875,439.896484375
1176,F008_020.wav,16000,417852,26.11575,816.1171875
1177,M055_023.wav,16000,71021,4.4388125,138.712890625
1178,M055_025.wav,16000,131297,8.2060625,256.439453125
1179,M055_030.wav,16000,68951,4.3094375,134.669921875
1180,M055_027.wav,16000,127388,7.96175,248.8046875
1181,M055_026.wav,16000,99909,6.2443125,195.134765625
1182,M055_028.wav,16000,91085,5.6928125,177.900390625
1183,M055_024.wav,16000,124123,7.7576875,242.427734375
1184,M055_031.wav,16000,290748,18.17175,567.8671875
1185,M055_029.wav,16000,174071,10.8794375,339.982421875
1186,M046_024.wav,16000,154534,9.658375,301.82421875
1187,M046_014.wav,16000,209024,13.064,408.25
1188,M046_009.wav,16000,112020,7.00125,218.7890625
1189,M046_023.wav,16000,89278,5.579875,174.37109375
1190,M046_016.wav,16000,209896,13.1185,409.953125
1191,M046_017.wav,16000,254527,15.9079375,497.123046875
1192,M046_021.wav,16000,118017,7.3760625,230.501953125
1193,M046_011.wav,16000,193332,12.08325,377.6015625
1194,M046_008.wav,16000,160299,10.0186875,313.083984375
1195,M046_013.wav,16000,202879,12.6799375,396.248046875
1196,M046_010.wav,16000,205651,12.8531875,401.662109375
1197,M046_019.wav,16000,182500,11.40625,356.4453125
1198,M046_018.wav,16000,233519,14.5949375,456.091796875
1199,M046_022.wav,16000,162018,10.126125,316.44140625
1200,M046_015.wav,16000,266813,16.6758125,521.119140625
1201,M046_012.wav,16000,42255,2.6409375,82.529296875
1202,M046_020.wav,16000,146547,9.1591875,286.224609375
1203,M059_023.wav,16000,72000,4.5,140.625
1204,M059_017.wav,16000,130400,8.15,254.6875
1205,M059_028.wav,16000,336800,21.05,657.8125
1206,M059_007.wav,16000,228000,14.25,445.3125
1207,M059_002.wav,16000,304000,19.0,593.75
1208,M059_026.wav,16000,188800,11.8,368.75
1209,M059_004.wav,16000,181600,11.35,354.6875
1210,M059_024.wav,16000,99200,6.2,193.75
1211,M059_005.wav,16000,237600,14.85,464.0625
1212,M059_014.wav,16000,173804,10.86275,339.4609375
1213,M059_011.wav,16000,105487,6.5929375,206.029296875
1214,M059_010.wav,16000,260000,16.25,507.8125
1215,M059_029.wav,16000,271347,16.9591875,529.974609375
1216,M059_012.wav,16000,61600,3.85,120.3125
1217,M059_021.wav,16000,86400,5.4,168.75
1218,M059_003.wav,16000,268800,16.8,525.0
1219,M059_016.wav,16000,70954,4.434625,138.58203125
1220,M059_022.wav,16000,120000,7.5,234.375
1221,M059_013.wav,16000,240800,15.05,470.3125
1222,M059_027.wav,16000,395200,24.7,771.875
1223,M059_019.wav,16000,88800,5.55,173.4375
1224,M059_001.wav,16000,504836,31.55225,986.0078125
1225,M059_030.wav,16000,170400,10.65,332.8125
1226,M059_008.wav,16000,267200,16.7,521.875
1227,M059_025.wav,16000,114212,7.13825,223.0703125
1228,M059_018.wav,16000,149774,9.360875,292.52734375
1229,M059_020.wav,16000,58885,3.6803125,115.009765625
1230,M059_006.wav,16000,214213,13.3883125,418.384765625
1231,M059_009.wav,16000,323935,20.2459375,632.685546875
1232,M059_015.wav,16000,205600,12.85,401.5625
1233,F016_012.wav,16000,251995,15.7496875,492.177734375
1234,F016_007.wav,16000,351408,21.963,686.34375
1235,F016_010.wav,16000,75711,4.7319375,147.873046875
1236,F016_003.wav,16000,184011,11.5006875,359.396484375
1237,F016_004.wav,16000,219436,13.71475,428.5859375
1238,F016_009.wav,16000,69126,4.320375,135.01171875
1239,F016_002.wav,16000,71398,4.462375,139.44921875
1240,F016_008.wav,16000,54331,3.3956875,106.115234375
1241,F016_006.wav,16000,299131,18.6956875,584.240234375
1242,F016_011.wav,16000,99697,6.2310625,194.720703125
1243,F016_015.wav,16000,118656,7.416,231.75
1244,F016_014.wav,16000,178421,11.1513125,348.478515625
1245,F016_005.wav,16000,89807,5.6129375,175.404296875
1246,F016_016.wav,16000,140434,8.777125,274.28515625
1247,F016_013.wav,16000,169087,10.5679375,330.248046875
1248,F016_001.wav,16000,253966,15.872875,496.02734375
1249,F094_011.wav,16000,202303,12.6439375,395.123046875
1250,F094_003.wav,16000,144616,9.0385,282.453125
1251,F094_001.wav,16000,210112,13.132,410.375
1252,F094_009.wav,16000,46409,2.9005625,90.642578125
1253,F094_007.wav,16000,256356,16.02225,500.6953125
1254,F094_002.wav,16000,443743,27.7339375,866.685546875
1255,F094_010.wav,16000,218928,13.683,427.59375
1256,F094_015.wav,16000,146677,9.1673125,286.478515625
1257,F094_014.wav,16000,287560,17.9725,561.640625
1258,F094_013.wav,16000,236768,14.798,462.4375
1259,F094_012.wav,16000,116745,7.2965625,228.017578125
1260,F094_005.wav,16000,328516,20.53225,641.6328125
1261,F094_004.wav,16000,111470,6.966875,217.71484375
1262,F094_008.wav,16000,60010,3.750625,117.20703125
1263,F094_017.wav,16000,100245,6.2653125,195.791015625
1264,F094_016.wav,16000,187443,11.7151875,366.099609375
1265,F094_006.wav,16000,61086,3.817875,119.30859375
1266,M037_010.wav,16000,90215,5.6384375,176.201171875
1267,M037_007.wav,16000,308783,19.2989375,603.091796875
1268,M037_004.wav,16000,153961,9.6225625,300.705078125
1269,M037_001.wav,16000,308370,19.273125,602.28515625
1270,M037_006.wav,16000,247203,15.4501875,482.818359375
1271,M037_009.wav,16000,191970,11.998125,374.94140625
1272,M037_005.wav,16000,270766,16.922875,528.83984375
1273,M037_002.wav,16000,179560,11.2225,350.703125
1274,M037_008.wav,16000,135699,8.4811875,265.037109375
1275,M037_003.wav,16000,235148,14.69675,459.2734375
1276,F084_006.wav,16000,159440,9.965,311.40625
1277,F084_017.wav,16000,287985,17.9990625,562.470703125
1278,F084_013.wav,16000,166708,10.41925,325.6015625
1279,F084_016.wav,16000,514781,32.1738125,1005.431640625
1280,F084_008.wav,16000,220635,13.7896875,430.927734375
1281,F084_002.wav,16000,440143,27.5089375,859.654296875
1282,F084_003.wav,16000,284830,17.801875,556.30859375
1283,F084_001.wav,16000,307231,19.2019375,600.060546875
1284,F084_005.wav,16000,204579,12.7861875,399.568359375
1285,F084_010.wav,16000,292938,18.308625,572.14453125
1286,F084_011.wav,16000,151327,9.4579375,295.560546875
1287,F084_009.wav,16000,311281,19.4550625,607.970703125
1288,F084_018.wav,16000,147548,9.22175,288.1796875
1289,F084_004.wav,16000,231378,14.461125,451.91015625
1290,F084_007.wav,16000,118871,7.4294375,232.169921875
1291,F084_012.wav,16000,134116,8.38225,261.9453125
1292,F084_015.wav,16000,253937,15.8710625,495.970703125
1293,F084_014.wav,16000,186293,11.6433125,363.853515625
1294,M009_003.wav,16000,87275,5.4546875,170.458984375
1295,M009_008.wav,16000,72334,4.520875,141.27734375
1296,M009_005.wav,16000,70661,4.4163125,138.009765625
1297,M009_007.wav,16000,132472,8.2795,258.734375
1298,M009_012.wav,16000,297237,18.5773125,580.541015625
1299,M009_004.wav,16000,94377,5.8985625,184.330078125
1300,M009_011.wav,16000,237192,14.8245,463.265625
1301,M009_015.wav,16000,84547,5.2841875,165.130859375
1302,M009_018.wav,16000,128222,8.013875,250.43359375
1303,M009_013.wav,16000,193525,12.0953125,377.978515625
1304,M009_022.wav,16000,73187,4.5741875,142.943359375
1305,M009_006.wav,16000,246108,15.38175,480.6796875
1306,M009_009.wav,16000,248227,15.5141875,484.818359375
1307,M009_014.wav,16000,136404,8.52525,266.4140625
1308,M009_017.wav,16000,120046,7.502875,234.46484375
1309,M009_027.wav,16000,64807,4.0504375,126.576171875
1310,M009_019.wav,16000,135140,8.44625,263.9453125
1311,M009_024.wav,16000,46086,2.880375,90.01171875
1312,M009_026.wav,16000,78047,4.8779375,152.435546875
1313,M009_025.wav,16000,100351,6.2719375,195.998046875
1314,M009_001.wav,16000,107239,6.7024375,209.451171875
1315,M009_023.wav,16000,53527,3.3454375,104.544921875
1316,M009_016.wav,16000,123243,7.7026875,240.708984375
1317,M009_010.wav,16000,141437,8.8398125,276.244140625
1318,M009_002.wav,16000,95835,5.9896875,187.177734375
1319,M009_020.wav,16000,150841,9.4275625,294.611328125
1320,M009_021.wav,16000,163438,10.214875,319.21484375
1321,M029_015.wav,16000,296347,18.5216875,578.802734375
1322,M029_016.wav,16000,324800,20.3,634.375
1323,M029_002.wav,16000,383917,23.9948125,749.837890625
1324,M029_018.wav,16000,277600,17.35,542.1875
1325,M029_022.wav,16000,311207,19.4504375,607.826171875
1326,M029_024.wav,16000,224800,14.05,439.0625
1327,M029_010.wav,16000,351068,21.94175,685.6796875
1328,M029_012.wav,16000,312800,19.55,610.9375
1329,M029_005.wav,16000,284000,17.75,554.6875
1330,M029_001.wav,16000,246400,15.4,481.25
1331,M029_003.wav,16000,403729,25.2330625,788.533203125
1332,M029_008.wav,16000,149600,9.35,292.1875
1333,M029_009.wav,16000,236000,14.75,460.9375
1334,M029_004.wav,16000,153495,9.5934375,299.794921875
1335,M029_019.wav,16000,191200,11.95,373.4375
1336,M029_013.wav,16000,271200,16.95,529.6875
1337,M029_021.wav,16000,254400,15.9,496.875
1338,M029_014.wav,16000,136800,8.55,267.1875
1339,M029_017.wav,16000,370631,23.1644375,723.888671875
1340,M029_023.wav,16000,319200,19.95,623.4375
1341,M029_020.wav,16000,319387,19.9616875,623.802734375
1342,M029_011.wav,16000,237622,14.851375,464.10546875
1343,M029_006.wav,16000,102400,6.4,200.0
1344,M029_007.wav,16000,211200,13.2,412.5
1345,F015_014.wav,16000,179420,11.21375,350.4296875
1346,F015_017.wav,16000,546860,34.17875,1068.0859375
1347,F015_002.wav,16000,306085,19.1303125,597.822265625
1348,F015_010.wav,16000,58184,3.6365,113.640625
1349,F015_015.wav,16000,235611,14.7256875,460.177734375
1350,F015_016.wav,16000,458018,28.626125,894.56640625
1351,F015_011.wav,16000,1004319,62.7699375,1961.560546875
1352,F015_003.wav,16000,324433,20.2770625,633.658203125
1353,F015_006.wav,16000,122859,7.6786875,239.958984375
1354,F015_004.wav,16000,161961,10.1225625,316.330078125
1355,F015_001.wav,16000,936887,58.5554375,1829.857421875
1356,F015_012.wav,16000,81399,5.0874375,158.982421875
1357,F015_009.wav,16000,221696,13.856,433.0
1358,F015_013.wav,16000,104041,6.5025625,203.205078125
1359,F015_005.wav,16000,279300,17.45625,545.5078125
1360,F015_008.wav,16000,97569,6.0980625,190.564453125
1361,F015_007.wav,16000,135357,8.4598125,264.369140625
1362,F061_009.wav,16000,197275,12.3296875,385.302734375
1363,F061_007.wav,16000,226802,14.175125,442.97265625
1364,F061_006.wav,16000,232800,14.55,454.6875
1365,F061_021.wav,16000,104796,6.54975,204.6796875
1366,F061_016.wav,16000,239241,14.9525625,467.267578125
1367,F061_004.wav,16000,234944,14.684,458.875
1368,F061_003.wav,16000,222331,13.8956875,434.240234375
1369,F061_005.wav,16000,270781,16.9238125,528.869140625
1370,F061_002.wav,16000,175851,10.9906875,343.458984375
1371,F061_010.wav,16000,254586,15.911625,497.23828125
1372,F061_014.wav,16000,230229,14.3893125,449.666015625
1373,F061_001.wav,16000,201556,12.59725,393.6640625
1374,F061_011.wav,16000,257113,16.0695625,502.173828125
1375,F061_018.wav,16000,203311,12.7069375,397.091796875
1376,F061_013.wav,16000,218860,13.67875,427.4609375
1377,F061_008.wav,16000,236409,14.7755625,461.736328125
1378,F061_012.wav,16000,282744,17.6715,552.234375
1379,F061_019.wav,16000,241645,15.1028125,471.962890625
1380,F061_015.wav,16000,278595,17.4121875,544.130859375
1381,F061_017.wav,16000,284965,17.8103125,556.572265625
1382,F061_020.wav,16000,497600,31.1,971.875
1383,M086_007.wav,16000,109537,6.8460625,213.939453125
1384,M086_004.wav,16000,127992,7.9995,249.984375
1385,M086_006.wav,16000,99382,6.211375,194.10546875
1386,M086_003.wav,16000,115571,7.2231875,225.724609375
1387,M086_002.wav,16000,133813,8.3633125,261.353515625
1388,M086_005.wav,16000,83850,5.240625,163.76953125
1389,M086_001.wav,16000,122703,7.6689375,239.654296875
1390,F077_009.wav,16000,79026,4.939125,154.34765625
1391,F077_008.wav,16000,85699,5.3561875,167.380859375
1392,F077_016.wav,16000,130758,8.172375,255.38671875
1393,F077_006.wav,16000,90191,5.6369375,176.154296875
1394,F077_014.wav,16000,90594,5.662125,176.94140625
1395,F077_013.wav,16000,67693,4.2308125,132.212890625
1396,F077_012.wav,16000,82514,5.157125,161.16015625
1397,F077_015.wav,16000,104124,6.50775,203.3671875
1398,F077_004.wav,16000,87191,5.4494375,170.294921875
1399,F077_003.wav,16000,84084,5.25525,164.2265625
1400,F077_005.wav,16000,133228,8.32675,260.2109375
1401,F077_011.wav,16000,109088,6.818,213.0625
1402,F077_001.wav,16000,134722,8.420125,263.12890625
1403,F077_002.wav,16000,100867,6.3041875,197.005859375
1404,F077_010.wav,16000,72346,4.521625,141.30078125
1405,F077_007.wav,16000,124901,7.8063125,243.947265625
1406,M023_005.wav,16000,88903,5.5564375,173.638671875
1407,M023_003.wav,16000,155032,9.6895,302.796875
1408,M023_010.wav,16000,118039,7.3774375,230.544921875
1409,M023_012.wav,16000,102863,6.4289375,200.904296875
1410,M023_001.wav,16000,268303,16.7689375,524.029296875
1411,M023_008.wav,16000,126868,7.92925,247.7890625
1412,M023_011.wav,16000,226304,14.144,442.0
1413,M023_004.wav,16000,124417,7.7760625,243.001953125
1414,M023_013.wav,16000,81528,5.0955,159.234375
1415,M023_006.wav,16000,154755,9.6721875,302.255859375
1416,M023_002.wav,16000,253862,15.866375,495.82421875
1417,M023_014.wav,16000,116356,7.27225,227.2578125
1418,M023_007.wav,16000,101782,6.361375,198.79296875
1419,F027_006.wav,16000,107358,6.709875,209.68359375
1420,F027_005.wav,16000,151258,9.453625,295.42578125
1421,F027_015.wav,16000,101049,6.3155625,197.361328125
1422,F027_016.wav,16000,160398,10.024875,313.27734375
1423,F027_001.wav,16000,348712,21.7945,681.078125
1424,F027_004.wav,16000,301769,18.8605625,589.392578125
1425,F027_010.wav,16000,254438,15.902375,496.94921875
1426,F027_014.wav,16000,70818,4.426125,138.31640625
1427,F027_008.wav,16000,242687,15.1679375,473.998046875
1428,F027_013.wav,16000,109029,6.8143125,212.947265625
1429,F027_002.wav,16000,159525,9.9703125,311.572265625
1430,F027_007.wav,16000,82773,5.1733125,161.666015625
1431,F027_017.wav,16000,65448,4.0905,127.828125
1432,F027_012.wav,16000,58062,3.628875,113.40234375
1433,F027_003.wav,16000,373786,23.361625,730.05078125
1434,F027_011.wav,16000,75170,4.698125,146.81640625
1435,F027_009.wav,16000,144992,9.062,283.1875
1436,F095_019.wav,16000,96261,6.0163125,188.009765625
1437,F095_022.wav,16000,83388,5.21175,162.8671875
1438,F095_020.wav,16000,101568,6.348,198.375
1439,F095_027.wav,16000,155078,9.692375,302.88671875
1440,F095_021.wav,16000,108186,6.761625,211.30078125
1441,F095_016.wav,16000,82010,5.125625,160.17578125
1442,F095_026.wav,16000,94181,5.8863125,183.947265625
1443,F095_023.wav,16000,62174,3.885875,121.43359375
1444,F095_025.wav,16000,91463,5.7164375,178.638671875
1445,F095_024.wav,16000,83288,5.2055,162.671875
1446,F095_018.wav,16000,98967,6.1854375,193.294921875
1447,F095_017.wav,16000,121019,7.5636875,236.365234375
1448,M073_004.wav,16000,112720,7.045,220.15625
1449,M073_001.wav,16000,180756,11.29725,353.0390625
1450,M073_019.wav,16000,164975,10.3109375,322.216796875
1451,M073_016.wav,16000,80336,5.021,156.90625
1452,M073_007.wav,16000,170713,10.6695625,333.423828125
1453,M073_020.wav,16000,190798,11.924875,372.65234375
1454,M073_023.wav,16000,120503,7.5314375,235.357421875
1455,M073_005.wav,16000,110324,6.89525,215.4765625
1456,M073_021.wav,16000,182190,11.386875,355.83984375
1457,M073_009.wav,16000,83852,5.24075,163.7734375
1458,M073_022.wav,16000,111896,6.9935,218.546875
1459,M073_015.wav,16000,147867,9.2416875,288.802734375
1460,M073_008.wav,16000,232189,14.5118125,453.494140625
1461,M073_013.wav,16000,101854,6.365875,198.93359375
1462,M073_012.wav,16000,137719,8.6074375,268.982421875
1463,M073_006.wav,16000,220608,13.788,430.875
1464,M073_010.wav,16000,239573,14.9733125,467.916015625
1465,M073_011.wav,16000,156368,9.773,305.40625
1466,M073_018.wav,16000,202274,12.642125,395.06640625
1467,M073_014.wav,16000,142546,8.909125,278.41015625
1468,M073_003.wav,16000,170435,10.6521875,332.880859375
1469,M073_002.wav,16000,215297,13.4560625,420.501953125
1470,M073_017.wav,16000,176452,11.02825,344.6328125
1471,F010_003.wav,16000,51148,3.19675,99.8984375
1472,F010_002.wav,16000,200310,12.519375,391.23046875
1473,F010_001.wav,16000,184951,11.5594375,361.232421875
1474,M019_012.wav,16000,242628,15.16425,473.8828125
1475,M019_016.wav,16000,238079,14.8799375,464.998046875
1476,M019_010.wav,16000,236562,14.785125,462.03515625
1477,M019_023.wav,16000,104633,6.5395625,204.361328125
1478,M019_013.wav,16000,100591,6.2869375,196.466796875
1479,M019_002.wav,16000,415386,25.961625,811.30078125
1480,M019_006.wav,16000,259308,16.20675,506.4609375
1481,M019_017.wav,16000,245411,15.3381875,479.318359375
1482,M019_003.wav,16000,222915,13.9321875,435.380859375
1483,M019_015.wav,16000,133658,8.353625,261.05078125
1484,M019_008.wav,16000,94872,5.9295,185.296875
1485,M019_001.wav,16000,258593,16.1620625,505.064453125
1486,M019_020.wav,16000,304932,19.05825,595.5703125
1487,M019_007.wav,16000,189553,11.8470625,370.220703125
1488,M019_005.wav,16000,300102,18.756375,586.13671875
1489,M019_019.wav,16000,169840,10.615,331.71875
1490,M019_024.wav,16000,215705,13.4815625,421.298828125
1491,M019_009.wav,16000,247708,15.48175,483.8046875
1492,M019_021.wav,16000,242684,15.16775,473.9921875
1493,M019_011.wav,16000,294186,18.386625,574.58203125
1494,M019_004.wav,16000,253329,15.8330625,494.783203125
1495,M019_022.wav,16000,205673,12.8545625,401.705078125
1496,M019_014.wav,16000,157067,9.8166875,306.771484375
1497,F052_009.wav,16000,188963,11.8101875,369.068359375
1498,F052_004.wav,16000,221962,13.872625,433.51953125
1499,F052_001.wav,16000,323814,20.238375,632.44921875
1500,F052_006.wav,16000,121754,7.609625,237.80078125
1501,F052_005.wav,16000,176361,11.0225625,344.455078125
1502,F052_003.wav,16000,239778,14.986125,468.31640625
1503,F052_002.wav,16000,270969,16.9355625,529.236328125
1504,F052_007.wav,16000,259564,16.22275,506.9609375
1505,F052_008.wav,16000,256637,16.0398125,501.244140625
1506,F034_008.wav,16000,113008,7.063,220.71875
1507,F034_001.wav,16000,148389,9.2743125,289.822265625
1508,F034_003.wav,16000,237093,14.8183125,463.072265625
1509,F034_009.wav,16000,60053,3.7533125,117.291015625
1510,F034_007.wav,16000,70132,4.38325,136.9765625
1511,F034_010.wav,16000,103648,6.478,202.4375
1512,F034_005.wav,16000,319456,19.966,623.9375
1513,F034_006.wav,16000,87499,5.4686875,170.896484375
1514,F034_011.wav,16000,137542,8.596375,268.63671875
1515,F034_004.wav,16000,244971,15.3106875,478.458984375
1516,F034_002.wav,16000,196485,12.2803125,383.759765625
1517,F041_020.wav,16000,312849,19.5530625,611.033203125
1518,F041_017.wav,16000,148834,9.302125,290.69140625
1519,F041_012.wav,16000,140183,8.7614375,273.794921875
1520,F041_015.wav,16000,98414,6.150875,192.21484375
1521,F041_013.wav,16000,174168,10.8855,340.171875
1522,F041_011.wav,16000,174088,10.8805,340.015625
1523,F041_016.wav,16000,103465,6.4665625,202.080078125
1524,F041_018.wav,16000,89374,5.585875,174.55859375
1525,F041_022.wav,16000,107900,6.74375,210.7421875
1526,F041_023.wav,16000,210171,13.1356875,410.490234375
1527,F041_019.wav,16000,317607,19.8504375,620.326171875
1528,F041_008.wav,16000,348221,21.7638125,680.119140625
1529,F041_010.wav,16000,115863,7.2414375,226.294921875
1530,F041_021.wav,16000,97747,6.1091875,190.912109375
1531,F041_014.wav,16000,107231,6.7019375,209.435546875
1532,F041_009.wav,16000,126206,7.887875,246.49609375
1533,F047_023.wav,16000,350074,21.879625,683.73828125
1534,F047_025.wav,16000,74535,4.6584375,145.576171875
1535,F047_024.wav,16000,63789,3.9868125,124.587890625
1536,M048_017.wav,16000,108783,6.7989375,212.466796875
